날짜,PM10_MIN,PM10_MAX,PM10_AVG
2016-05-19,4.0,59.0,34.4
2016-05-20,12.0,144.0,43.2
2016-05-21,18.0,50.0,33.3
2016-05-22,29.0,75.0,46.5
2016-05-23,34.0,126.0,59.3
2016-05-24,0.0,97.0,31.5
2016-05-25,37.0,111.0,81.1
2016-05-26,62.0,129.0,88.2
2016-05-27,43.0,107.0,68.5
2016-05-28,39.0,107.0,70.0
2016-05-29,49.0,97.0,73.1
2016-05-30,61.0,120.0,86.3
2016-05-31,27.0,136.0,67.4
2016-06-01,7.0,53.0,36.4
2016-06-02,12.0,88.0,35.2
2016-06-03,20.0,67.0,45.3
2016-06-04,27.0,79.0,46.3
2016-06-05,19.0,71.0,43.6
2016-06-06,0.0,54.0,18.8
2016-06-07,6.0,81.0,37.4
2016-06-08,15.0,68.0,37.3
2016-06-09,21.0,80.0,46.3
2016-06-10,23.0,111.0,53.7
2016-06-11,23.0,81.0,40.1
2016-06-12,6.0,52.0,23.5
2016-06-13,24.0,82.0,54.8
2016-06-14,6.0,109.0,46.1
2016-06-15,8.0,51.0,27.9
2016-06-16,0.0,42.0,19.0
2016-06-17,26.0,93.0,52.4
2016-06-18,28.0,87.0,57.7
2016-06-19,11.0,59.0,33.3
2016-06-20,14.0,98.0,48.1
2016-06-21,24.0,143.0,55.1
2016-06-22,46.0,112.0,70.3
2016-06-23,0.0,92.0,39.3
2016-06-24,6.0,115.0,35.4
2016-06-25,14.0,61.0,35.5
2016-06-26,5.0,46.0,27.8
2016-06-27,17.0,53.0,33.3
2016-06-28,18.0,104.0,54.6
2016-06-29,11.0,76.0,35.0
2016-06-30,0.0,53.0,29.3
2016-07-01,0.0,52.0,17.2
2016-07-02,0.0,31.0,9.9
2016-07-03,0.0,52.0,33.6
2016-07-04,0.0,46.0,21.1
2016-07-05,0.0,27.0,11.3
2016-07-06,0.0,30.0,15.7
2016-07-07,4.0,74.0,36.2
2016-07-08,19.0,87.0,45.5
2016-07-09,13.0,62.0,32.6
2016-07-10,13.0,54.0,30.8
2016-07-11,26.0,87.0,45.4
2016-07-12,1.0,80.0,26.2
2016-07-13,5.0,53.0,27.6
2016-07-14,0.0,55.0,27.9
2016-07-15,0.0,36.0,14.9
2016-07-16,0.0,27.0,7.8
2016-07-17,0.0,32.0,11.5
2016-07-18,2.0,51.0,24.6
2016-07-19,16.0,65.0,31.2
2016-07-20,10.0,55.0,32.0
2016-07-21,7.0,52.0,26.2
2016-07-22,10.0,58.0,29.7
2016-07-23,9.0,70.0,35.2
2016-07-24,11.0,41.0,28.7
2016-07-25,14.0,53.0,34.9
2016-07-26,15.0,55.0,29.5
2016-07-27,15.0,47.0,28.2
2016-07-28,12.0,74.0,47.2
2016-07-29,28.0,79.0,55.3
2016-07-30,15.0,62.0,30.8
2016-07-31,0.0,46.0,27.1
2016-08-01,3.0,56.0,25.8
2016-08-02,4.0,41.0,22.5
2016-08-03,0.0,129.0,27.8
2016-08-04,7.0,64.0,24.6
2016-08-05,13.0,62.0,33.2
2016-08-06,23.0,85.0,46.6
2016-08-07,9.0,48.0,28.5
2016-08-08,10.0,57.0,34.3
2016-08-09,0.0,62.0,26.4
2016-08-10,10.0,102.0,44.1
2016-08-11,8.0,48.0,29.2
2016-08-12,18.0,62.0,37.8
2016-08-13,12.0,58.0,30.9
2016-08-14,6.0,50.0,28.0
2016-08-15,10.0,63.0,33.3
2016-08-16,16.0,89.0,41.2
2016-08-17,18.0,58.0,34.9
2016-08-18,18.0,84.0,46.4
2016-08-19,3.0,79.0,52.7
2016-08-20,11.0,57.0,28.3
2016-08-21,9.0,39.0,23.1
2016-08-22,3.0,44.0,23.7
2016-08-23,1.0,61.0,28.8
2016-08-24,10.0,66.0,29.8
2016-08-25,0.0,53.0,25.1
2016-08-26,0.0,29.0,11.2
2016-08-27,0.0,83.0,12.9
2016-08-28,0.0,21.0,7.8
2016-08-29,2.0,31.0,14.4
2016-08-30,3.0,68.0,28.9
2016-08-31,1.0,38.0,25.4
2016-09-01,14.0,106.0,51.9
2016-09-02,0.0,62.0,10.1
2016-09-03,2.0,52.0,17.1
2016-09-04,0.0,46.0,16.7
2016-09-05,7.0,54.0,26.0
2016-09-06,24.0,84.0,50.8
2016-09-07,23.0,96.0,60.5
2016-09-08,0.0,54.0,36.3
2016-09-09,9.0,121.0,34.4
2016-09-10,7.0,54.0,31.9
2016-09-11,16.0,56.0,32.7
2016-09-12,0.0,44.0,21.8
2016-09-13,0.0,46.0,13.9
2016-09-14,0.0,54.0,24.7
2016-09-15,15.0,48.0,33.6
2016-09-16,27.0,53.0,39.6
2016-09-17,2.0,63.0,23.8
2016-09-18,1.0,46.0,18.4
2016-09-19,0.0,24.0,9.8
2016-09-20,0.0,33.0,14.4
2016-09-21,10.0,41.0,29.1
2016-09-22,21.0,73.0,33.9
2016-09-23,24.0,65.0,43.0
2016-09-24,31.0,86.0,52.5
2016-09-25,8.0,68.0,40.5
2016-09-26,18.0,56.0,35.5
2016-09-27,6.0,60.0,27.7
2016-09-28,7.0,47.0,27.8
2016-09-29,0.0,25.0,11.0
2016-09-30,3.0,48.0,26.1
2016-10-01,18.0,62.0,38.7
2016-10-02,7.0,50.0,25.0
2016-10-03,0.0,33.0,13.7
2016-10-04,1.0,43.0,24.4
2016-10-05,6.0,48.0,22.4
2016-10-06,20.0,53.0,35.1
2016-10-07,2.0,37.0,21.1
2016-10-08,0.0,40.0,18.3
2016-10-09,0.0,31.0,16.1
2016-10-10,6.0,42.0,24.0
2016-10-11,13.0,81.0,43.8
2016-10-12,0.0,95.0,45.5
2016-10-13,15.0,65.0,39.6
2016-10-14,20.0,118.0,58.9
2016-10-15,28.0,92.0,63.5
2016-10-16,25.0,67.0,45.8
2016-10-17,24.0,58.0,40.9
2016-10-18,32.0,74.0,49.2
2016-10-19,28.0,80.0,52.7
2016-10-20,0.0,87.0,50.7
2016-10-21,4.0,50.0,21.5
2016-10-22,16.0,63.0,32.3
2016-10-23,0.0,25.0,6.1
2016-10-24,5.0,28.0,14.3
2016-10-25,0.0,30.0,16.1
2016-10-26,9.0,71.0,35.1
2016-10-27,7.0,60.0,36.7
2016-10-28,18.0,68.0,34.6
2016-10-29,15.0,56.0,36.6
2016-10-30,11.0,107.0,32.1
2016-10-31,6.0,43.0,24.9
2016-11-01,5.0,47.0,23.7
2016-11-02,12.0,53.0,31.8
2016-11-03,13.0,64.0,40.2
2016-11-04,36.0,78.0,53.7
2016-11-05,35.0,108.0,66.1
2016-11-06,0.0,117.0,26.2
2016-11-07,8.0,70.0,32.3
2016-11-08,24.0,80.0,56.5
2016-11-09,19.0,68.0,37.6
2016-11-10,4.0,58.0,32.0
2016-11-11,6.0,84.0,49.0
2016-11-12,48.0,87.0,67.3
2016-11-13,36.0,76.0,53.6
2016-11-14,6.0,75.0,43.2
2016-11-15,19.0,88.0,51.5
2016-11-16,24.0,79.0,47.3
2016-11-17,5.0,91.0,46.0
2016-11-18,51.0,104.0,78.5
2016-11-19,3.0,197.0,43.8
2016-11-20,3.0,56.0,36.6
2016-11-21,33.0,86.0,55.8
2016-11-22,16.0,85.0,41.2
2016-11-23,18.0,75.0,41.4
2016-11-24,10.0,66.0,31.2
2016-11-25,1.0,62.0,35.7
2016-11-26,24.0,60.0,41.6
2016-11-27,32.0,95.0,56.0
2016-11-28,11.0,134.0,74.6
2016-11-29,18.0,64.0,37.6
2016-11-30,8.0,79.0,38.6
2016-12-01,5.0,102.0,44.8
2016-12-02,8.0,64.0,36.7
2016-12-03,25.0,72.0,47.2
2016-12-04,44.0,77.0,60.4
2016-12-05,0.0,104.0,61.7
2016-12-06,13.0,42.0,25.3
2016-12-07,13.0,102.0,47.2
2016-12-08,5.0,87.0,48.6
2016-12-09,7.0,42.0,27.2
2016-12-10,15.0,71.0,31.8
2016-12-11,8.0,46.0,29.4
2016-12-12,18.0,54.0,33.1
2016-12-13,25.0,105.0,50.8
2016-12-14,33.0,76.0,49.1
2016-12-15,21.0,59.0,36.7
2016-12-16,17.0,54.0,37.0
2016-12-17,23.0,84.0,54.7
2016-12-18,18.0,89.0,43.8
2016-12-19,0.0,50.0,29.6
2016-12-20,26.0,69.0,44.0
2016-12-21,1.0,51.0,28.7
2016-12-22,0.0,92.0,23.0
2016-12-23,34.0,64.0,47.0
2016-12-24,36.0,75.0,57.2
2016-12-25,22.0,67.0,45.5
2016-12-26,6.0,68.0,41.1
2016-12-27,14.0,65.0,37.1
2016-12-28,17.0,89.0,42.7
2016-12-29,6.0,70.0,34.7
2016-12-30,18.0,68.0,39.5
2016-12-31,31.0,64.0,47.6
2017-01-01,42.0,77.0,60.1
2017-01-02,37.0,157.0,90.1
2017-01-03,10.0,144.0,64.3
2017-01-04,27.0,91.0,47.1
2017-01-05,0.0,61.0,26.9
2017-01-06,0.0,42.0,17.9
2017-01-07,18.0,74.0,38.7
2017-01-08,10.0,44.0,24.6
2017-01-09,26.0,105.0,49.7
2017-01-10,5.0,53.0,30.2
2017-01-11,8.0,65.0,25.6
2017-01-12,3.0,49.0,29.1
2017-01-13,11.0,66.0,29.4
2017-01-14,21.0,77.0,48.5
2017-01-15,6.0,45.0,26.0
2017-01-16,22.0,60.0,41.0
2017-01-17,36.0,93.0,59.1
2017-01-18,44.0,109.0,82.1
2017-01-19,51.0,134.0,88.4
2017-01-20,29.0,71.0,50.4
2017-01-21,11.0,70.0,41.7
2017-01-22,33.0,175.0,77.4
2017-01-23,13.0,67.0,43.4
2017-01-24,19.0,54.0,34.3
2017-01-25,8.0,74.0,41.1
2017-01-26,32.0,71.0,51.5
2017-01-27,9.0,253.0,116.8
2017-01-28,13.0,43.0,29.4
2017-01-29,3.0,41.0,22.3
2017-01-30,14.0,97.0,42.2
2017-01-31,9.0,44.0,24.2
2017-02-01,12.0,59.0,32.1
2017-02-02,16.0,52.0,30.2
2017-02-03,32.0,94.0,60.9
2017-02-04,48.0,108.0,74.3
2017-02-05,0.0,111.0,55.2
2017-02-06,9.0,62.0,36.4
2017-02-07,14.0,70.0,35.9
2017-02-08,20.0,79.0,48.9
2017-02-09,11.0,87.0,52.8
2017-02-10,16.0,49.0,34.1
2017-02-11,14.0,44.0,29.2
2017-02-12,15.0,43.0,30.2
2017-02-13,20.0,75.0,37.2
2017-02-14,13.0,67.0,45.7
2017-02-15,25.0,92.0,53.3
2017-02-16,14.0,93.0,53.0
2017-02-17,2.0,95.0,41.9
2017-02-18,15.0,45.0,29.9
2017-02-19,13.0,54.0,37.9
2017-02-20,13.0,99.0,43.5
2017-02-21,18.0,78.0,44.4
2017-02-22,1.0,53.0,25.0
2017-02-23,7.0,65.0,32.3
2017-02-24,11.0,42.0,25.5
2017-02-25,14.0,71.0,39.9
2017-02-26,13.0,70.0,37.9
2017-02-27,8.0,58.0,31.2
2017-02-28,12.0,63.0,35.3
2017-03-01,17.0,72.0,42.6
2017-03-02,6.0,51.0,27.4
2017-03-03,9.0,68.0,38.0
2017-03-04,23.0,68.0,43.8
2017-03-05,25.0,83.0,46.4
2017-03-06,10.0,71.0,35.0
2017-03-07,0.0,95.0,28.6
2017-03-08,14.0,80.0,41.7
2017-03-09,16.0,68.0,45.2
2017-03-10,26.0,63.0,44.0
2017-03-11,22.0,102.0,50.1
2017-03-12,31.0,90.0,63.7
2017-03-13,29.0,86.0,55.1
2017-03-14,26.0,77.0,48.1
2017-03-15,20.0,70.0,37.3
2017-03-16,34.0,88.0,55.5
2017-03-17,29.0,97.0,63.2
2017-03-18,31.0,113.0,62.7
2017-03-19,46.0,85.0,60.2
2017-03-20,51.0,137.0,77.6
2017-03-21,34.0,155.0,77.1
2017-03-22,16.0,70.0,45.7
2017-03-23,33.0,99.0,64.2
2017-03-24,26.0,88.0,51.3
2017-03-25,18.0,92.0,52.3
2017-03-26,37.0,70.0,50.4
2017-03-27,17.0,119.0,62.5
2017-03-28,24.0,98.0,65.4
2017-03-29,19.0,74.0,48.0
2017-03-30,37.0,83.0,56.6
2017-03-31,0.0,86.0,37.2
2017-04-01,0.0,45.0,19.5
2017-04-02,8.0,80.0,40.3
2017-04-03,39.0,88.0,62.9
2017-04-04,29.0,80.0,59.4
2017-04-05,1.0,89.0,38.0
2017-04-06,0.0,49.0,23.2
2017-04-07,2.0,53.0,29.5
2017-04-08,32.0,75.0,50.4
2017-04-09,3.0,69.0,32.5
2017-04-10,3.0,50.0,25.6
2017-04-11,26.0,108.0,55.8
2017-04-12,36.0,97.0,66.8
2017-04-13,37.0,93.0,67.2
2017-04-14,7.0,86.0,50.6
2017-04-15,32.0,83.0,56.4
2017-04-16,27.0,69.0,51.2
2017-04-17,7.0,75.0,37.9
2017-04-18,0.0,80.0,31.6
2017-04-19,34.0,165.0,79.6
2017-04-20,29.0,130.0,80.8
2017-04-21,44.0,98.0,66.1
2017-04-22,17.0,98.0,58.0
2017-04-23,12.0,75.0,45.1
2017-04-24,5.0,88.0,42.1
2017-04-25,19.0,70.0,45.2
2017-04-26,16.0,78.0,43.4
2017-04-27,24.0,89.0,47.2
2017-04-28,35.0,85.0,58.5
2017-04-29,20.0,83.0,57.3
2017-04-30,60.0,100.0,81.6
2017-05-01,46.0,114.0,80.5
2017-05-02,39.0,136.0,88.3
2017-05-03,35.0,104.0,63.9
2017-05-04,30.0,79.0,58.9
2017-05-05,9.0,208.0,51.5
2017-05-06,82.0,357.0,199.5
2017-05-07,33.0,152.0,90.2
2017-05-08,69.0,269.0,169.0
2017-05-09,49.0,179.0,124.9
2017-05-10,0.0,57.0,37.0
2017-05-11,36.0,112.0,64.6
2017-05-12,38.0,129.0,63.6
2017-05-13,21.0,79.0,47.3
2017-05-14,32.0,83.0,53.0
2017-05-15,6.0,110.0,43.4
2017-05-16,15.0,51.0,32.6
2017-05-17,15.0,56.0,34.4
2017-05-18,17.0,68.0,45.0
2017-05-19,12.0,67.0,43.2
2017-05-20,13.0,58.0,34.2
2017-05-21,13.0,46.0,28.4
2017-05-22,4.0,136.0,37.1
2017-05-23,16.0,49.0,30.2
2017-05-24,8.0,41.0,23.9
2017-05-25,13.0,141.0,38.7
2017-05-26,0.0,50.0,25.2
2017-05-27,9.0,47.0,30.4
2017-05-28,2.0,73.0,40.4
2017-05-29,35.0,91.0,59.7
2017-05-30,3.0,76.0,45.5
2017-05-31,14.0,66.0,33.4
2017-06-01,11.0,133.0,34.5
2017-06-02,7.0,50.0,27.6
2017-06-03,5.0,51.0,30.6
2017-06-04,7.0,48.0,26.9
2017-06-05,4.0,164.0,29.5
2017-06-06,0.0,34.0,17.4
2017-06-07,0.0,40.0,13.5
2017-06-08,0.0,74.0,35.0
2017-06-09,27.0,71.0,53.0
2017-06-10,13.0,97.0,41.9
2017-06-11,13.0,48.0,28.3
2017-06-12,11.0,57.0,27.2
2017-06-13,9.0,50.0,30.8
2017-06-14,23.0,58.0,41.0
2017-06-15,27.0,81.0,46.1
2017-06-16,32.0,119.0,58.9
2017-06-17,9.0,77.0,45.5
2017-06-18,26.0,58.0,39.8
2017-06-19,21.0,82.0,47.4
2017-06-20,25.0,74.0,43.8
2017-06-21,26.0,75.0,49.4
2017-06-22,15.0,54.0,35.3
2017-06-23,16.0,75.0,40.3
2017-06-24,12.0,59.0,35.3
2017-06-25,7.0,47.0,30.9
2017-06-26,0.0,54.0,16.3
2017-06-27,3.0,60.0,23.7
2017-06-28,0.0,57.0,33.5
2017-06-29,0.0,71.0,39.9
2017-06-30,26.0,72.0,44.9
2017-07-01,0.0,71.0,35.9
2017-07-02,0.0,45.0,21.6
2017-07-03,0.0,44.0,16.6
2017-07-04,1.0,44.0,27.5
2017-07-05,10.0,98.0,39.9
2017-07-06,29.0,78.0,46.4
2017-07-07,0.0,26.0,13.2
2017-07-08,0.0,46.0,22.0
2017-07-09,0.0,59.0,23.2
2017-07-11,0.0,78.0,36.2
2017-07-12,2.0,120.0,40.5
2017-07-13,13.0,69.0,43.6
2017-07-14,10.0,79.0,40.1
2017-07-15,0.0,36.0,16.7
2017-07-16,0.0,35.0,16.0
2017-07-17,0.0,98.0,18.3
2017-07-18,1.0,48.0,23.0
2017-07-19,3.0,56.0,33.6
2017-07-20,20.0,74.0,46.2
2017-07-21,30.0,67.0,50.8
2017-07-22,32.0,74.0,47.7
2017-07-23,15.0,64.0,42.0
2017-07-24,7.0,45.0,28.4
2017-07-25,0.0,50.0,23.0
2017-07-26,0.0,32.0,15.2
2017-07-27,11.0,53.0,26.9
2017-07-28,0.0,69.0,24.7
2017-07-29,0.0,26.0,12.9
2017-07-30,3.0,45.0,20.3
2017-07-31,0.0,44.0,19.7
2017-08-01,7.0,46.0,21.6
2017-08-02,15.0,54.0,32.8
2017-08-03,0.0,47.0,22.6
2017-08-04,1.0,123.0,24.6
2017-08-05,13.0,45.0,27.1
2017-08-06,3.0,47.0,23.2
2017-08-07,5.0,55.0,27.5
2017-08-08,12.0,63.0,38.4
2017-08-09,5.0,57.0,30.3
2017-08-10,0.0,16.0,6.4
2017-08-11,0.0,37.0,9.3
2017-08-12,0.0,22.0,8.6
2017-08-13,0.0,18.0,7.6
2017-08-14,0.0,19.0,6.2
2017-08-15,0.0,19.0,5.9
2017-08-16,0.0,25.0,4.5
2017-08-17,0.0,36.0,10.6
2017-08-18,2.0,40.0,23.7
2017-08-19,5.0,40.0,21.8
2017-08-20,0.0,61.0,9.4
2017-08-21,0.0,23.0,10.9
2017-08-22,4.0,29.0,14.8
2017-08-23,0.0,55.0,14.0
2017-08-24,0.0,33.0,15.7
2017-08-25,3.0,54.0,24.7
2017-08-26,7.0,41.0,23.2
2017-08-27,9.0,34.0,22.2
2017-08-28,0.0,44.0,24.3
2017-08-29,0.0,35.0,16.1
2017-08-30,4.0,45.0,24.6
2017-08-31,18.0,51.0,33.0
2017-09-01,1.0,121.0,23.9
2017-09-02,8.0,58.0,26.2
2017-09-03,8.0,58.0,30.9
2017-09-04,0.0,51.0,28.2
2017-09-05,10.0,43.0,24.3
2017-09-06,1.0,52.0,24.3
2017-09-07,11.0,66.0,34.9
2017-09-08,9.0,88.0,46.2
2017-09-09,25.0,80.0,53.4
2017-09-10,18.0,64.0,46.0
2017-09-11,8.0,54.0,23.8
2017-09-12,10.0,31.0,18.9
2017-09-13,11.0,41.0,24.5
2017-09-14,4.0,71.0,28.9
2017-09-15,0.0,32.0,14.8
2017-09-16,0.0,23.0,9.2
2017-09-17,0.0,26.0,8.9
2017-09-18,2.0,39.0,20.0
2017-09-19,18.0,109.0,59.7
2017-09-20,0.0,31.0,16.5
2017-09-21,4.0,69.0,27.3
2017-09-22,15.0,48.0,29.9
2017-09-23,21.0,95.0,52.7
2017-09-24,10.0,82.0,59.0
2017-09-25,27.0,61.0,41.5
2017-09-26,25.0,79.0,44.2
2017-09-27,0.0,97.0,36.9
2017-09-28,1.0,62.0,21.6
2017-09-29,7.0,40.0,21.7
2017-09-30,10.0,60.0,35.5
2017-10-01,7.0,65.0,30.8
2017-10-02,0.0,58.0,18.4
2017-10-03,16.0,52.0,36.8
2017-10-04,4.0,39.0,22.3
2017-10-05,1.0,24.0,13.1
2017-10-06,0.0,27.0,11.9
2017-10-07,0.0,29.0,8.5
2017-10-08,2.0,31.0,18.1
2017-10-09,8.0,44.0,23.0
2017-10-10,14.0,46.0,27.6
2017-10-11,0.0,41.0,8.5
2017-10-12,3.0,42.0,21.6
2017-10-13,3.0,49.0,26.1
2017-10-14,6.0,36.0,19.5
2017-10-15,7.0,39.0,20.5
2017-10-16,9.0,63.0,29.4
2017-10-17,18.0,57.0,36.0
2017-10-18,2.0,50.0,21.8
2017-10-19,0.0,41.0,15.7
2017-10-20,12.0,54.0,31.0
2017-10-21,6.0,66.0,36.7
2017-10-22,0.0,53.0,24.0
2017-10-23,2.0,37.0,22.9
2017-10-24,8.0,52.0,32.0
2017-10-25,13.0,89.0,36.3
2017-10-26,30.0,79.0,47.9
2017-10-27,33.0,79.0,53.3
2017-10-28,12.0,61.0,42.2
2017-10-29,6.0,115.0,63.9
2017-10-30,20.0,64.0,37.3
2017-10-31,16.0,62.0,33.6
2017-11-01,19.0,53.0,33.7
2017-11-02,18.0,75.0,40.7
2017-11-03,18.0,54.0,34.2
2017-11-04,32.0,79.0,49.0
2017-11-05,15.0,62.0,37.6
2017-11-06,8.0,48.0,31.1
2017-11-07,24.0,56.0,39.4
2017-11-08,14.0,127.0,53.2
2017-11-09,22.0,73.0,46.4
2017-11-10,7.0,69.0,37.0
2017-11-11,17.0,140.0,72.1
2017-11-12,11.0,48.0,28.3
2017-11-13,13.0,81.0,33.0
2017-11-14,10.0,102.0,42.9
2017-11-15,5.0,46.0,22.9
2017-11-16,4.0,47.0,21.3
2017-11-17,13.0,55.0,32.9
2017-11-18,8.0,80.0,35.5
2017-11-19,5.0,40.0,22.8
2017-11-20,11.0,53.0,30.8
2017-11-21,20.0,62.0,38.8
2017-11-22,5.0,163.0,53.6
2017-11-23,4.0,41.0,20.4
2017-11-24,2.0,33.0,17.1
2017-11-25,10.0,41.0,23.8
2017-11-26,5.0,83.0,24.8
2017-11-27,14.0,67.0,37.5
2017-11-28,27.0,81.0,55.5
2017-11-29,20.0,73.0,49.4
2017-11-30,0.0,43.0,21.2
2017-12-01,3.0,41.0,21.7
2017-12-02,14.0,45.0,30.9
2017-12-03,11.0,61.0,37.8
2017-12-04,1.0,83.0,32.1
2017-12-05,0.0,31.0,13.0
2017-12-06,0.0,61.0,24.2
2017-12-07,9.0,54.0,32.7
2017-12-08,5.0,45.0,27.6
2017-12-09,16.0,63.0,32.7
2017-12-10,1.0,74.0,29.1
2017-12-11,0.0,100.0,45.9
2017-12-16,17.0,17.0,17.0
2017-12-17,0.0,59.0,35.3
2017-12-18,0.0,102.0,48.8
2017-12-19,14.0,72.0,38.9
2017-12-20,19.0,75.0,42.7
2017-12-21,9.0,95.0,40.3
2017-12-22,15.0,96.0,45.9
2017-12-23,15.0,141.0,91.8
2017-12-24,0.0,140.0,51.5
2017-12-25,6.0,61.0,27.2
2017-12-26,0.0,49.0,22.5
2017-12-27,2.0,50.0,27.2
2017-12-28,14.0,90.0,40.6
2017-12-29,36.0,125.0,79.8
2017-12-30,74.0,135.0,101.0
2017-12-31,5.0,99.0,48.9
2018-01-01,17.0,64.0,38.3
2018-01-02,0.0,60.0,31.8
2018-01-03,6.0,60.0,31.6
2018-01-04,17.0,74.0,39.8
2018-01-05,12.0,90.0,45.9
2018-01-06,18.0,63.0,40.3
2018-01-07,19.0,82.0,42.2
2018-01-08,0.0,68.0,37.6
2018-01-09,11.0,60.0,35.1
2018-01-10,2.0,65.0,26.0
2018-01-11,3.0,50.0,28.6
2018-01-12,0.0,44.0,23.8
2018-01-13,16.0,80.0,43.9
2018-01-14,7.0,92.0,52.0
2018-01-15,18.0,86.0,55.3
2018-01-16,65.0,130.0,87.1
2018-01-17,37.0,123.0,79.5
2018-01-18,29.0,99.0,66.7
2018-01-19,27.0,89.0,49.4
2018-01-20,39.0,190.0,85.9
2018-01-21,0.0,126.0,46.9
2018-01-22,0.0,82.0,33.9
2018-01-23,0.0,39.0,17.7
2018-01-24,1.0,52.0,28.3
2018-01-25,8.0,39.0,23.5
2018-01-26,13.0,56.0,30.4
2018-01-27,7.0,84.0,38.4
2018-01-28,7.0,58.0,26.0
2018-01-29,19.0,76.0,42.1
2018-01-30,15.0,74.0,39.2
2018-01-31,3.0,61.0,34.6
2018-02-01,8.0,77.0,33.8
2018-02-02,12.0,109.0,43.5
2018-02-03,0.0,65.0,27.4
2018-02-04,0.0,65.0,28.3
2018-02-05,8.0,46.0,23.9
2018-02-06,14.0,49.0,27.5
2018-02-07,0.0,73.0,34.7
2018-02-08,19.0,82.0,42.1
2018-02-09,4.0,93.0,51.0
2018-02-10,0.0,139.0,52.7
2018-02-11,19.0,84.0,48.3
2018-02-12,20.0,74.0,45.3
2018-02-13,19.0,83.0,45.5
2018-02-14,21.0,118.0,55.8
2018-02-15,13.0,63.0,34.5
2018-02-16,5.0,83.0,37.8
2018-02-17,13.0,86.0,45.5
2018-02-18,3.0,69.0,34.6
2018-02-19,32.0,82.0,50.3
2018-02-20,10.0,84.0,49.6
2018-02-21,0.0,73.0,33.2
2018-02-22,15.0,89.0,38.8
2018-02-23,28.0,146.0,78.6
2018-02-24,1.0,101.0,58.6
2018-02-25,0.0,81.0,33.1
2018-02-26,12.0,98.0,53.1
2018-02-27,55.0,101.0,76.1
2018-02-28,74.0,407.0,110.1
2018-03-01,0.0,61.0,29.3
2018-03-02,25.0,135.0,65.9
2018-03-03,0.0,92.0,50.5
2018-03-04,0.0,42.0,18.6
2018-03-05,0.0,49.0,9.5
2018-03-06,0.0,83.0,26.1
2018-03-07,0.0,74.0,24.9
2018-03-08,0.0,65.0,24.4
2018-03-09,0.0,89.0,45.0
2018-03-10,0.0,73.0,31.9
2018-03-11,0.0,89.0,43.3
2018-03-12,26.0,149.0,76.7
2018-03-13,0.0,89.0,42.7
2018-03-14,0.0,68.0,22.1
2018-03-15,0.0,30.0,12.5
2018-03-16,0.0,53.0,12.8
2018-03-17,0.0,70.0,26.8
2018-03-18,18.0,69.0,40.7
2018-03-19,0.0,56.0,18.4
2018-03-20,0.0,46.0,14.3
2018-03-21,0.0,33.0,12.6
2018-03-22,8.0,85.0,37.7
2018-03-23,25.0,80.0,51.0
2018-03-24,60.0,107.0,85.6
2018-03-26,44.0,124.0,80.8
2018-03-27,48.0,107.0,75.5
2018-03-28,5.0,85.0,41.5
2018-03-29,19.0,95.0,52.4
2018-03-30,3.0,91.0,52.8
2018-03-31,20.0,98.0,48.4
2018-04-01,29.0,83.0,59.5
2018-04-02,6.0,114.0,62.5
2018-04-03,21.0,100.0,59.0
2018-04-04,0.0,42.0,10.3
2018-04-05,0.0,17.0,4.6
2018-04-06,0.0,326.0,105.2
2018-04-07,0.0,90.0,43.2
2018-04-08,1.0,53.0,23.1
2018-04-09,7.0,75.0,33.0
2018-04-10,3.0,97.0,37.7
2018-04-11,0.0,157.0,50.7
2018-04-12,0.0,111.0,43.1
2018-04-13,0.0,70.0,31.7
2018-04-14,1.0,46.0,16.0
2018-04-15,0.0,143.0,62.7
2018-04-16,0.0,83.0,33.5
2018-04-17,0.0,112.0,49.2
2018-04-18,29.0,99.0,57.6
2018-04-19,31.0,90.0,68.4
2018-04-20,44.0,132.0,85.1
2018-04-21,5.0,126.0,57.6
2018-04-22,1.0,62.0,30.5
2018-04-23,0.0,19.0,4.8
2018-04-24,0.0,32.0,8.9
2018-04-25,0.0,87.0,32.8
2018-04-26,0.0,84.0,38.0
2018-04-27,0.0,87.0,44.8
2018-04-28,0.0,89.0,45.1
2018-04-29,20.0,89.0,49.0
2018-04-30,32.0,120.0,66.4
2018-05-01,29.0,76.0,47.2
2018-05-02,0.0,67.0,28.0
2018-05-03,0.0,88.0,29.4
2018-05-04,0.0,87.0,38.2
2018-05-05,3.0,89.0,36.9
2018-05-06,0.0,37.0,12.2
2018-05-07,1.0,75.0,35.0
2018-05-08,0.0,64.0,18.2
2018-05-09,0.0,73.0,24.2
2018-05-10,0.0,85.0,33.6
2018-05-11,13.0,99.0,46.9
2018-05-12,0.0,71.0,22.5
2018-05-13,0.0,112.0,21.0
2018-05-14,4.0,115.0,58.3
2018-05-15,6.0,108.0,58.9
2018-05-16,2.0,71.0,32.0
2018-05-17,0.0,12.0,5.0
2018-05-18,0.0,44.0,5.5
2018-05-19,0.0,60.0,18.5
2018-05-20,0.0,43.0,13.4
2018-05-21,0.0,81.0,21.4
2018-05-22,0.0,66.0,24.4
2018-05-23,0.0,121.0,42.2
2018-05-24,44.0,158.0,91.5
2018-05-25,42.0,135.0,82.6
2018-05-26,10.0,140.0,70.2
2018-05-27,13.0,101.0,51.9
2018-05-28,0.0,86.0,48.1
2018-05-29,0.0,70.0,40.8
